src,dst,Packet_Size,Protocol,Encryption_Type,Packet_Delay(ms),Attack_label
Node_18,Node_17,1365,TCP,AES-192,10.79,Normal
Node_16,Node_3,809,TCP,AES-192,9.52,Normal
Node_14,Node_6,807,UDP,AES-128,7.92,Normal
Node_13,Node_1,1483,TCP,AES-128,5.27,Replay_Attack
Node_12,Node_16,1356,TCP,AES-192,13.04,Replay_Attack
Node_1,Node_20,818,TCP,AES-128,3.41,Normal
Node_12,Node_11,1109,UDP,AES-128,13.88,Normal
Node_15,Node_10,248,TCP,AES-192,4.99,Normal
Node_20,Node_6,216,TCP,AES-256,6.24,Normal
Node_18,Node_5,638,TCP,AES-256,2.67,Normal
Node_13,Node_5,956,UDP,AES-128,7.49,Normal
Node_20,Node_16,748,TCP,AES-192,14.88,Blackhole_Attack
Node_9,Node_13,609,TCP,AES-128,12.58,Normal
Node_12,Node_10,827,UDP,AES-128,14.89,Normal
Node_17,Node_5,69,TCP,AES-128,12.61,Normal
Node_12,Node_17,64,TCP,AES-256,4.48,Blackhole_Attack
Node_11,Node_15,627,TCP,AES-192,8.35,Normal
Node_5,Node_10,1026,TCP,AES-256,6.1,Normal
Node_18,Node_11,637,TCP,AES-128,16.65,Blackhole_Attack
Node_17,Node_6,393,UDP,AES-256,4.02,Normal
Node_3,Node_6,923,TCP,AES-192,14.47,Normal
Node_18,Node_12,76,UDP,AES-128,14.46,Drop_Attack
Node_2,Node_4,301,UDP,AES-128,19.15,Normal
Node_15,Node_4,1409,TCP,AES-192,7.95,Normal
Node_3,Node_2,806,TCP,AES-192,13.56,Blackhole_Attack
Node_2,Node_3,1010,TCP,AES-192,21.41,Normal
Node_1,Node_2,1054,UDP,AES-256,6.91,Normal
Node_3,Node_18,1239,UDP,AES-256,2.32,Normal
Node_10,Node_8,1386,TCP,AES-256,0.6,Normal
Node_14,Node_20,1201,TCP,AES-192,13.56,Normal
Node_20,Node_9,635,UDP,AES-128,0.58,Normal
Node_3,Node_18,353,UDP,AES-128,8.14,Normal
Node_18,Node_3,500,TCP,AES-128,12.19,Normal
Node_2,Node_6,784,UDP,AES-128,10.93,Normal
Node_3,Node_16,671,TCP,AES-256,12.13,Normal
Node_9,Node_18,559,UDP,AES-128,11.11,Normal
Node_2,Node_14,623,UDP,AES-128,16.39,Normal
Node_15,Node_7,1268,TCP,AES-256,5.24,Normal
Node_10,Node_19,1094,TCP,AES-256,6.62,Normal
Node_6,Node_12,530,UDP,AES-256,6.14,Normal
Node_10,Node_14,346,TCP,AES-192,14.15,Normal
Node_15,Node_16,630,TCP,AES-192,14.5,Normal
Node_20,Node_11,785,TCP,AES-192,12.26,Normal
Node_6,Node_8,1220,TCP,AES-256,15.92,Normal
Node_20,Node_2,1171,UDP,AES-192,4.11,Drop_Attack
Node_10,Node_1,1428,TCP,AES-128,18.34,Replay_Attack
Node_15,Node_18,858,TCP,AES-256,17.62,Normal
Node_1,Node_6,736,UDP,AES-256,13.68,Normal
Node_13,Node_2,1470,TCP,AES-128,18.91,Normal
Node_13,Node_12,542,UDP,AES-192,1.72,Normal
Node_3,Node_7,65,TCP,AES-256,7.38,Drop_Attack
Node_19,Node_12,185,TCP,AES-128,6.32,Normal
Node_2,Node_4,718,TCP,AES-192,13.61,Normal
Node_6,Node_13,1404,UDP,AES-192,4.75,Normal
Node_20,Node_11,129,UDP,AES-192,13.79,Drop_Attack
Node_15,Node_7,328,UDP,AES-256,16.85,Normal
Node_12,Node_20,1444,UDP,AES-256,13.48,Replay_Attack
Node_3,Node_2,83,UDP,AES-192,11.42,Normal
Node_20,Node_7,686,TCP,AES-128,5.06,Normal
Node_19,Node_4,70,UDP,AES-192,5.77,Replay_Attack
Node_14,Node_2,1101,UDP,AES-128,16.25,Drop_Attack
Node_4,Node_9,1403,UDP,AES-256,13.9,Normal
Node_6,Node_19,799,UDP,AES-128,9.8,Normal
Node_19,Node_11,364,TCP,AES-192,7.91,Normal
Node_2,Node_3,898,UDP,AES-256,0.1,Normal
Node_1,Node_2,878,UDP,AES-256,4.65,Blackhole_Attack
Node_15,Node_17,602,TCP,AES-256,19.56,Normal
Node_16,Node_18,610,TCP,AES-256,3.6,Normal
Node_7,Node_8,1231,UDP,AES-192,10.95,Normal
Node_12,Node_8,106,TCP,AES-192,15.04,Normal
Node_13,Node_6,748,UDP,AES-128,3.73,Normal
Node_12,Node_1,213,UDP,AES-128,10.92,Normal
Node_11,Node_9,330,UDP,AES-128,14.69,Normal
Node_15,Node_19,585,TCP,AES-256,10.06,Replay_Attack
Node_19,Node_5,512,TCP,AES-192,24.34,Normal
Node_4,Node_3,95,TCP,AES-256,1.66,Drop_Attack
Node_2,Node_13,564,TCP,AES-256,15.29,Normal
Node_18,Node_19,911,UDP,AES-128,9.14,Replay_Attack
Node_13,Node_16,514,TCP,AES-256,13.86,Normal
Node_10,Node_12,998,UDP,AES-256,12.21,Normal
Node_18,Node_15,726,TCP,AES-128,6.33,Normal
Node_19,Node_14,702,TCP,AES-192,11.14,Replay_Attack
Node_6,Node_1,1485,TCP,AES-192,0.71,Normal
Node_17,Node_6,223,UDP,AES-192,13.02,Normal
Node_1,Node_6,66,UDP,AES-128,11.49,Drop_Attack
Node_8,Node_19,76,TCP,AES-128,13.19,Normal
Node_6,Node_4,1389,TCP,AES-128,15.29,Normal
Node_17,Node_4,1133,UDP,AES-256,11.84,Drop_Attack
Node_14,Node_4,293,UDP,AES-128,10.74,Normal
Node_11,Node_19,1191,TCP,AES-256,5.59,Normal
Node_11,Node_20,1013,UDP,AES-128,6.44,Normal
Node_4,Node_14,1202,TCP,AES-256,15.93,Drop_Attack
Node_16,Node_19,1496,TCP,AES-128,17.18,Normal
Node_13,Node_5,1105,UDP,AES-128,8.81,Normal
Node_9,Node_12,700,TCP,AES-256,10.23,Blackhole_Attack
Node_16,Node_6,66,TCP,AES-128,5.48,Normal
Node_20,Node_10,1163,TCP,AES-256,15.86,Normal
Node_8,Node_5,1420,TCP,AES-128,13.33,Normal
Node_9,Node_10,1061,UDP,AES-256,19.71,Normal
Node_5,Node_18,288,TCP,AES-192,5.61,Normal
Node_12,Node_20,1297,TCP,AES-256,8.11,Replay_Attack
Node_1,Node_6,137,TCP,AES-128,11.16,Normal
Node_5,Node_9,332,TCP,AES-256,13.23,Normal
Node_12,Node_5,1488,TCP,AES-128,8.92,Normal
Node_7,Node_2,331,TCP,AES-192,5.64,Normal
Node_2,Node_15,583,UDP,AES-128,14.41,Replay_Attack
Node_20,Node_8,965,UDP,AES-192,13.61,Normal
Node_19,Node_4,1315,TCP,AES-128,5.42,Normal
Node_1,Node_7,1289,TCP,AES-192,16.78,Normal
Node_3,Node_17,675,UDP,AES-256,15.85,Replay_Attack
Node_17,Node_7,308,TCP,AES-192,10.67,Normal
Node_18,Node_9,200,UDP,AES-192,10.4,Normal
Node_19,Node_3,479,TCP,AES-192,12.77,Normal
Node_17,Node_2,815,UDP,AES-256,5.69,Normal
Node_14,Node_13,1007,TCP,AES-192,10.15,Normal
Node_13,Node_5,236,UDP,AES-192,0.1,Normal
Node_10,Node_20,651,UDP,AES-192,14.38,Normal
Node_15,Node_14,865,TCP,AES-256,2.19,Normal
Node_7,Node_9,1226,UDP,AES-192,17.52,Blackhole_Attack
Node_6,Node_16,452,TCP,AES-128,8.35,Normal
Node_14,Node_4,245,UDP,AES-128,8.94,Normal
Node_14,Node_5,767,UDP,AES-192,6.86,Normal
Node_4,Node_18,1115,TCP,AES-256,8.56,Normal
Node_20,Node_4,1339,UDP,AES-128,17.09,Normal
Node_10,Node_3,1411,UDP,AES-192,0.1,Normal
Node_18,Node_11,554,TCP,AES-256,16.38,Normal
Node_10,Node_16,446,UDP,AES-256,11.69,Blackhole_Attack
Node_8,Node_10,478,TCP,AES-256,3.96,Normal
Node_3,Node_13,1433,UDP,AES-192,4.62,Blackhole_Attack
Node_15,Node_13,1476,UDP,AES-192,18.38,Normal
Node_15,Node_13,1265,UDP,AES-256,5.27,Normal
Node_11,Node_7,802,TCP,AES-192,4.23,Normal
Node_16,Node_9,868,UDP,AES-256,15.69,Normal
Node_17,Node_13,194,UDP,AES-128,11.69,Normal
Node_5,Node_3,426,UDP,AES-192,5.31,Normal
Node_18,Node_1,1236,UDP,AES-256,11.08,Normal
Node_10,Node_18,243,UDP,AES-128,4.87,Normal
Node_20,Node_5,725,UDP,AES-256,15.5,Normal
Node_10,Node_16,436,TCP,AES-128,15.31,Drop_Attack
Node_12,Node_20,307,UDP,AES-128,12.66,Normal
Node_10,Node_2,1431,UDP,AES-256,11.81,Normal
Node_7,Node_9,386,UDP,AES-128,18.81,Normal
Node_11,Node_10,501,TCP,AES-192,10,Normal
Node_8,Node_16,526,TCP,AES-256,4.09,Normal
Node_1,Node_19,1386,TCP,AES-192,12.25,Normal
Node_12,Node_6,354,TCP,AES-128,20.43,Normal
Node_18,Node_15,253,UDP,AES-192,4.93,Normal
Node_12,Node_9,424,UDP,AES-256,8.19,Normal
Node_9,Node_10,1457,UDP,AES-128,12.08,Replay_Attack
Node_6,Node_1,1480,UDP,AES-192,9.73,Normal
Node_5,Node_9,974,UDP,AES-192,5.09,Drop_Attack
Node_11,Node_15,449,TCP,AES-192,15.61,Drop_Attack
Node_2,Node_13,376,UDP,AES-256,21.6,Drop_Attack
Node_17,Node_2,138,TCP,AES-128,10.98,Normal
Node_6,Node_5,198,UDP,AES-128,5.48,Normal
Node_7,Node_4,935,TCP,AES-256,2.26,Normal
Node_19,Node_4,509,UDP,AES-256,11.29,Normal
Node_3,Node_17,400,TCP,AES-128,15.52,Drop_Attack
Node_12,Node_5,1125,UDP,AES-128,12.38,Normal
Node_1,Node_7,1242,UDP,AES-128,9.99,Normal
Node_12,Node_13,1414,TCP,AES-128,7.05,Replay_Attack
Node_15,Node_8,1496,TCP,AES-256,4.54,Normal
Node_6,Node_1,652,UDP,AES-192,14.17,Normal
Node_8,Node_13,525,TCP,AES-128,14.57,Normal
Node_3,Node_18,780,TCP,AES-192,2.27,Normal
Node_2,Node_19,1004,TCP,AES-256,17.95,Normal
Node_20,Node_16,311,TCP,AES-128,12.87,Normal
Node_4,Node_1,1070,TCP,AES-128,17,Normal
Node_12,Node_19,519,TCP,AES-256,3.29,Drop_Attack
Node_14,Node_9,1157,UDP,AES-192,3.17,Normal
Node_11,Node_16,601,TCP,AES-128,9.26,Normal
Node_7,Node_5,354,TCP,AES-256,12.51,Normal
Node_4,Node_11,583,TCP,AES-192,18.98,Normal
Node_19,Node_5,1425,TCP,AES-128,13.53,Normal
Node_12,Node_14,181,UDP,AES-128,8.79,Normal
Node_20,Node_11,496,UDP,AES-256,4.87,Drop_Attack
Node_16,Node_8,200,TCP,AES-256,16.15,Drop_Attack
Node_16,Node_9,278,TCP,AES-128,5.18,Normal
Node_11,Node_8,1208,UDP,AES-128,18.14,Normal
Node_11,Node_5,91,TCP,AES-128,8.58,Normal
Node_6,Node_14,1417,TCP,AES-256,17.95,Normal
Node_13,Node_8,1233,UDP,AES-256,13.39,Normal
Node_3,Node_12,630,UDP,AES-128,9.32,Normal
Node_9,Node_20,212,TCP,AES-256,7.4,Normal
Node_12,Node_3,940,UDP,AES-128,8.3,Blackhole_Attack
Node_14,Node_9,98,TCP,AES-256,12.14,Normal
Node_19,Node_7,1274,UDP,AES-192,10.39,Normal
Node_12,Node_6,187,UDP,AES-128,7.03,Normal
Node_1,Node_10,409,UDP,AES-128,9.17,Normal
Node_3,Node_17,260,TCP,AES-256,10.39,Normal
Node_5,Node_11,214,TCP,AES-256,0.1,Normal
Node_14,Node_13,1011,UDP,AES-192,12.29,Blackhole_Attack
Node_3,Node_7,937,UDP,AES-192,5.1,Normal
Node_20,Node_6,334,UDP,AES-256,4.23,Normal
Node_1,Node_16,758,UDP,AES-256,1.56,Normal
Node_12,Node_8,1369,TCP,AES-256,1.03,Normal
Node_10,Node_7,300,TCP,AES-256,3.22,Normal
Node_11,Node_10,449,TCP,AES-256,6.45,Normal
Node_19,Node_11,436,TCP,AES-128,19.77,Replay_Attack
Node_3,Node_13,112,UDP,AES-192,7.37,Normal
Node_9,Node_11,1217,UDP,AES-192,10.89,Normal
Node_2,Node_1,351,UDP,AES-256,12,Normal
Node_10,Node_11,1179,UDP,AES-192,10.66,Normal
Node_19,Node_15,1278,UDP,AES-192,9.61,Normal
Node_3,Node_15,476,UDP,AES-192,4.02,Normal
Node_2,Node_10,741,TCP,AES-128,17.25,Normal
Node_12,Node_11,1495,TCP,AES-192,19.04,Normal
Node_19,Node_13,621,UDP,AES-256,1.59,Normal
Node_15,Node_16,225,TCP,AES-256,4.88,Normal
Node_12,Node_5,1229,UDP,AES-128,8.6,Normal
Node_2,Node_13,1279,UDP,AES-256,5.18,Drop_Attack
Node_6,Node_18,393,UDP,AES-192,12.53,Normal
Node_14,Node_10,544,TCP,AES-192,6.36,Normal
Node_17,Node_19,1231,UDP,AES-256,20.83,Normal
Node_10,Node_15,1410,UDP,AES-128,15.95,Normal
Node_11,Node_9,662,TCP,AES-192,11.06,Normal
Node_3,Node_11,1317,TCP,AES-192,15.13,Normal
Node_20,Node_19,564,TCP,AES-256,15.53,Normal
Node_9,Node_10,1248,UDP,AES-192,7.18,Normal
Node_9,Node_15,604,TCP,AES-256,5.92,Normal
Node_18,Node_6,363,TCP,AES-128,10.39,Normal
Node_17,Node_14,326,UDP,AES-256,14.31,Normal
Node_19,Node_18,1379,UDP,AES-128,10.7,Normal
Node_4,Node_1,1233,UDP,AES-128,2.12,Replay_Attack
Node_16,Node_2,1044,UDP,AES-192,5.99,Normal
Node_17,Node_12,458,UDP,AES-256,9.63,Normal
Node_14,Node_12,753,UDP,AES-256,9.62,Replay_Attack
Node_1,Node_3,682,UDP,AES-256,19.86,Normal
Node_10,Node_14,195,TCP,AES-256,3.07,Normal
Node_19,Node_2,120,TCP,AES-256,12.53,Normal
Node_4,Node_6,299,TCP,AES-256,17.45,Normal
Node_11,Node_14,793,UDP,AES-128,21.36,Normal
Node_11,Node_17,68,UDP,AES-128,7.98,Normal
Node_20,Node_7,204,UDP,AES-256,12.46,Normal
Node_10,Node_7,595,UDP,AES-192,12.85,Normal
Node_3,Node_4,520,UDP,AES-128,10.98,Normal
Node_10,Node_6,454,UDP,AES-128,9.51,Normal
Node_5,Node_2,573,TCP,AES-192,12.18,Normal
Node_6,Node_10,896,TCP,AES-256,0.1,Drop_Attack
Node_15,Node_20,915,UDP,AES-256,13.41,Normal
Node_2,Node_19,1397,UDP,AES-256,10.63,Normal
Node_5,Node_20,638,UDP,AES-256,8.89,Normal
Node_5,Node_3,1388,UDP,AES-192,20.23,Normal
Node_3,Node_16,603,TCP,AES-128,6.63,Normal
Node_11,Node_2,381,TCP,AES-256,7.98,Normal
Node_12,Node_2,398,TCP,AES-256,19.96,Normal
Node_9,Node_15,864,UDP,AES-128,5.84,Normal
Node_11,Node_6,471,TCP,AES-128,7.25,Normal
Node_5,Node_9,83,TCP,AES-128,9.26,Drop_Attack
Node_4,Node_8,482,TCP,AES-128,14.2,Replay_Attack
Node_15,Node_16,202,TCP,AES-256,11.04,Normal
Node_15,Node_12,85,UDP,AES-192,3.54,Drop_Attack
Node_12,Node_11,574,TCP,AES-128,7.34,Normal
Node_12,Node_7,178,TCP,AES-128,6.96,Normal
Node_19,Node_18,593,UDP,AES-128,9.61,Normal
Node_7,Node_10,333,TCP,AES-128,12.13,Normal
Node_15,Node_3,1254,TCP,AES-128,12.09,Normal
Node_6,Node_7,1419,TCP,AES-192,1.12,Drop_Attack
Node_14,Node_9,1416,UDP,AES-256,15.32,Normal
Node_4,Node_17,1379,UDP,AES-192,11.26,Normal
Node_14,Node_4,1338,TCP,AES-192,16.92,Drop_Attack
Node_8,Node_19,966,TCP,AES-256,12.22,Normal
Node_5,Node_12,1099,TCP,AES-128,15.51,Normal
Node_20,Node_2,1261,UDP,AES-192,12.33,Normal
Node_18,Node_10,585,TCP,AES-128,16.73,Normal
Node_7,Node_16,1238,TCP,AES-128,12.61,Replay_Attack
Node_2,Node_5,1151,UDP,AES-256,9.51,Blackhole_Attack
Node_18,Node_14,1321,TCP,AES-256,21.36,Normal
Node_3,Node_16,165,UDP,AES-192,14.45,Normal
Node_8,Node_5,785,TCP,AES-256,12.87,Normal
Node_20,Node_9,1486,UDP,AES-128,3.62,Normal
Node_4,Node_17,272,TCP,AES-128,3.56,Drop_Attack
Node_9,Node_8,515,UDP,AES-128,11.46,Normal
Node_12,Node_10,370,TCP,AES-128,10.73,Normal
Node_13,Node_11,1467,UDP,AES-256,6.93,Normal
Node_13,Node_7,463,TCP,AES-256,10.7,Normal
Node_7,Node_8,657,UDP,AES-192,17.94,Normal
Node_1,Node_11,1092,UDP,AES-256,13.48,Normal
Node_11,Node_1,618,UDP,AES-128,4.29,Normal
Node_1,Node_13,1321,UDP,AES-256,9.44,Normal
Node_3,Node_12,452,UDP,AES-192,5.98,Normal
Node_6,Node_14,938,TCP,AES-128,8.06,Normal
Node_20,Node_11,912,TCP,AES-192,7.93,Normal
Node_16,Node_17,717,TCP,AES-128,7.61,Normal
Node_19,Node_5,99,UDP,AES-128,3.72,Normal
Node_12,Node_19,235,TCP,AES-256,9.36,Blackhole_Attack
Node_6,Node_5,1277,UDP,AES-128,7.2,Drop_Attack
Node_5,Node_20,714,UDP,AES-256,0.1,Normal
Node_13,Node_8,956,TCP,AES-192,20.26,Normal
Node_5,Node_15,416,UDP,AES-256,15.44,Normal
Node_6,Node_2,947,UDP,AES-128,8.12,Normal
Node_9,Node_18,119,UDP,AES-128,10.09,Normal
Node_4,Node_9,1404,TCP,AES-128,4.14,Normal
Node_18,Node_8,385,TCP,AES-256,18.48,Replay_Attack
Node_6,Node_3,826,UDP,AES-256,19.49,Normal
Node_4,Node_13,1166,TCP,AES-192,10.78,Normal
Node_18,Node_16,886,UDP,AES-128,15.12,Blackhole_Attack
Node_11,Node_9,1203,TCP,AES-192,10.88,Normal
Node_10,Node_5,1443,TCP,AES-128,3.32,Normal
Node_6,Node_20,1093,UDP,AES-192,7.94,Normal
Node_16,Node_8,706,UDP,AES-256,10.66,Normal
Node_13,Node_10,881,UDP,AES-256,7.73,Drop_Attack
Node_7,Node_11,1412,TCP,AES-128,8.91,Normal
Node_14,Node_5,430,TCP,AES-128,9.54,Normal
Node_10,Node_3,157,UDP,AES-128,9.6,Normal
Node_18,Node_7,294,UDP,AES-256,10.26,Normal
Node_17,Node_20,1497,TCP,AES-128,4.7,Normal
Node_20,Node_15,378,UDP,AES-256,6.41,Normal
Node_20,Node_9,1242,TCP,AES-256,3.58,Normal
Node_7,Node_4,1189,TCP,AES-128,14.89,Normal
Node_14,Node_15,903,TCP,AES-256,0.1,Normal
Node_6,Node_1,191,TCP,AES-192,15.77,Normal
Node_6,Node_19,753,TCP,AES-256,16.93,Normal
Node_4,Node_1,722,TCP,AES-192,8.49,Normal
Node_9,Node_8,1148,TCP,AES-256,0.1,Normal
Node_12,Node_19,1475,TCP,AES-192,8.19,Normal
Node_20,Node_6,1415,TCP,AES-128,9.68,Normal
Node_18,Node_14,399,UDP,AES-192,4.95,Normal
Node_8,Node_6,1202,TCP,AES-256,7.42,Normal
Node_13,Node_7,503,UDP,AES-192,17.65,Normal
Node_3,Node_18,752,TCP,AES-256,13.32,Normal
Node_13,Node_6,878,UDP,AES-128,5.38,Normal
Node_18,Node_10,286,TCP,AES-128,2.01,Normal
Node_17,Node_6,475,TCP,AES-256,8.36,Normal
Node_4,Node_19,1104,TCP,AES-192,8.93,Normal
Node_15,Node_3,1146,UDP,AES-192,12.48,Normal
Node_1,Node_14,1051,UDP,AES-192,7.32,Replay_Attack
Node_12,Node_20,406,TCP,AES-256,12.56,Normal
Node_18,Node_17,269,UDP,AES-128,19.68,Normal
Node_20,Node_5,1020,UDP,AES-192,14.08,Blackhole_Attack
Node_12,Node_20,922,TCP,AES-256,9.76,Normal
Node_12,Node_17,428,TCP,AES-256,9.08,Normal
Node_5,Node_14,835,UDP,AES-256,8.22,Normal
Node_13,Node_19,851,TCP,AES-256,15.9,Normal
Node_19,Node_4,347,UDP,AES-192,6.86,Normal
Node_20,Node_17,1278,TCP,AES-192,10.23,Normal
Node_20,Node_9,1438,UDP,AES-256,10.26,Normal
Node_15,Node_10,343,TCP,AES-192,7.49,Normal
Node_16,Node_5,1328,UDP,AES-192,3.14,Normal
Node_10,Node_3,960,UDP,AES-192,11.61,Replay_Attack
Node_20,Node_15,692,UDP,AES-192,9.69,Normal
Node_20,Node_19,646,UDP,AES-192,12.5,Blackhole_Attack
Node_20,Node_17,683,TCP,AES-192,7.33,Normal
Node_10,Node_16,1126,UDP,AES-128,16.1,Normal
Node_19,Node_18,1156,TCP,AES-192,5.62,Normal
Node_19,Node_18,121,UDP,AES-192,18.56,Normal
Node_20,Node_6,1421,UDP,AES-128,1.26,Normal
Node_6,Node_4,128,TCP,AES-192,12.17,Drop_Attack
Node_13,Node_10,1196,TCP,AES-128,12.38,Normal
Node_6,Node_10,1158,UDP,AES-192,6.02,Normal
Node_8,Node_1,1203,TCP,AES-256,12.12,Normal
Node_11,Node_17,688,TCP,AES-256,16.4,Normal
Node_16,Node_9,281,UDP,AES-192,0.1,Normal
Node_8,Node_1,369,UDP,AES-192,12.51,Normal
Node_2,Node_1,499,TCP,AES-256,0.1,Normal
Node_13,Node_14,272,UDP,AES-256,5.17,Normal
Node_12,Node_14,663,TCP,AES-256,18.15,Normal
Node_19,Node_7,961,UDP,AES-192,7.09,Normal
Node_2,Node_18,1046,TCP,AES-256,4.13,Drop_Attack
Node_2,Node_1,295,TCP,AES-192,9.01,Normal
Node_4,Node_2,536,UDP,AES-192,20.34,Normal
Node_9,Node_5,1295,TCP,AES-192,0.84,Normal
Node_11,Node_15,1208,UDP,AES-192,4.74,Normal
Node_2,Node_14,354,TCP,AES-128,17.49,Normal
Node_12,Node_15,1042,TCP,AES-192,19.29,Normal
Node_6,Node_7,434,TCP,AES-256,9.48,Replay_Attack
Node_10,Node_16,124,UDP,AES-192,3.8,Normal
Node_13,Node_10,1172,UDP,AES-256,20.48,Normal
Node_12,Node_8,1294,UDP,AES-192,17.97,Normal
Node_8,Node_19,525,UDP,AES-128,13.39,Normal
Node_3,Node_6,652,UDP,AES-256,5.94,Normal
Node_4,Node_7,1500,TCP,AES-128,9.75,Normal
Node_13,Node_5,1412,TCP,AES-128,9.2,Normal
Node_3,Node_17,549,TCP,AES-256,11.65,Normal
Node_16,Node_6,935,UDP,AES-256,17.26,Normal
Node_8,Node_13,1202,UDP,AES-256,14.4,Normal
Node_18,Node_11,414,TCP,AES-256,4.61,Normal
Node_6,Node_13,350,UDP,AES-128,16.88,Normal
Node_17,Node_11,1065,UDP,AES-256,11.57,Replay_Attack
Node_2,Node_18,1368,TCP,AES-192,13.44,Normal
Node_3,Node_10,981,UDP,AES-192,17.33,Normal
Node_8,Node_13,1371,TCP,AES-192,4.44,Normal
Node_10,Node_16,1147,UDP,AES-128,9.82,Normal
Node_15,Node_4,793,UDP,AES-256,7.34,Normal
Node_19,Node_15,472,UDP,AES-192,2.16,Normal
Node_20,Node_7,139,UDP,AES-128,11.73,Normal
Node_18,Node_1,519,TCP,AES-128,22.56,Normal
Node_14,Node_3,204,TCP,AES-128,0.8,Normal
Node_17,Node_6,938,TCP,AES-256,9.84,Normal
Node_18,Node_6,1204,TCP,AES-192,13.2,Normal
Node_16,Node_19,1037,TCP,AES-128,10.62,Normal
Node_18,Node_14,440,UDP,AES-256,9.43,Replay_Attack
Node_10,Node_15,733,TCP,AES-192,3.5,Normal
Node_16,Node_18,166,TCP,AES-256,11.16,Normal
Node_4,Node_13,934,UDP,AES-128,6.22,Normal
Node_13,Node_17,243,UDP,AES-192,0.1,Normal
Node_6,Node_20,878,TCP,AES-192,15.97,Normal
Node_13,Node_5,1267,UDP,AES-192,14.79,Normal
Node_14,Node_9,763,TCP,AES-256,10.26,Normal
Node_19,Node_1,1476,TCP,AES-128,11.15,Blackhole_Attack
Node_16,Node_8,1246,TCP,AES-256,15.37,Normal
Node_11,Node_6,258,TCP,AES-256,11.12,Normal
Node_17,Node_10,652,TCP,AES-256,14.52,Normal
Node_9,Node_18,1122,UDP,AES-256,8.51,Normal
Node_20,Node_15,1257,UDP,AES-192,16.56,Normal
Node_12,Node_17,736,UDP,AES-256,11.6,Blackhole_Attack
Node_19,Node_2,430,TCP,AES-128,10.97,Normal
Node_19,Node_15,1167,TCP,AES-128,3.65,Normal
Node_18,Node_7,1373,UDP,AES-128,11.43,Normal
Node_11,Node_20,1147,UDP,AES-192,5.84,Normal
Node_4,Node_10,486,UDP,AES-192,6.81,Normal
Node_6,Node_18,865,TCP,AES-128,5.92,Normal
Node_7,Node_1,493,UDP,AES-192,4.67,Normal
Node_4,Node_3,1247,TCP,AES-256,20.62,Normal
Node_16,Node_19,227,UDP,AES-192,16.66,Normal
Node_1,Node_20,1354,TCP,AES-128,19.6,Normal
Node_19,Node_2,822,UDP,AES-128,3.89,Normal
Node_14,Node_15,1262,TCP,AES-128,10.36,Normal
Node_12,Node_3,1350,UDP,AES-256,3.53,Normal
Node_1,Node_16,88,UDP,AES-128,6.52,Drop_Attack
Node_4,Node_5,1242,TCP,AES-256,5.41,Replay_Attack
Node_18,Node_5,1238,UDP,AES-192,16.2,Drop_Attack
Node_8,Node_15,150,TCP,AES-256,8.02,Normal
Node_18,Node_4,1092,TCP,AES-128,15.34,Normal
Node_2,Node_6,677,TCP,AES-256,13.02,Normal
Node_13,Node_3,766,UDP,AES-128,21.52,Normal
Node_13,Node_5,964,TCP,AES-128,2.6,Normal
Node_17,Node_13,1227,TCP,AES-128,16.3,Normal
Node_20,Node_2,78,UDP,AES-256,15.73,Normal
Node_14,Node_3,815,UDP,AES-192,5.13,Normal
Node_3,Node_12,854,UDP,AES-128,15.04,Normal
Node_19,Node_6,795,UDP,AES-128,11.68,Drop_Attack
Node_20,Node_2,1415,TCP,AES-256,8.86,Normal
Node_16,Node_17,436,UDP,AES-128,5.88,Normal
Node_18,Node_14,1395,UDP,AES-192,6.4,Replay_Attack
Node_17,Node_3,837,UDP,AES-192,20.25,Blackhole_Attack
Node_3,Node_2,278,UDP,AES-192,10,Normal
Node_7,Node_12,1160,UDP,AES-192,13.91,Normal
Node_2,Node_13,318,TCP,AES-128,6.05,Normal
Node_18,Node_1,341,UDP,AES-128,6.1,Replay_Attack
Node_7,Node_15,339,TCP,AES-192,15.41,Normal
Node_9,Node_16,301,TCP,AES-256,3.25,Normal
Node_7,Node_1,1242,UDP,AES-256,7.92,Normal
Node_14,Node_17,887,UDP,AES-256,10.17,Normal
Node_20,Node_1,1230,TCP,AES-128,10.56,Normal
Node_9,Node_18,994,UDP,AES-192,9.1,Normal
Node_12,Node_4,549,UDP,AES-256,11.98,Normal
Node_15,Node_5,1069,TCP,AES-192,13.46,Normal
Node_7,Node_1,1378,UDP,AES-256,13.67,Normal
Node_4,Node_5,849,UDP,AES-256,5.07,Normal
Node_2,Node_8,688,TCP,AES-256,8.58,Normal
Node_17,Node_3,1102,UDP,AES-128,15.97,Normal
Node_15,Node_12,1112,TCP,AES-256,14.47,Normal
Node_13,Node_10,1036,UDP,AES-128,3.14,Normal
Node_4,Node_9,81,TCP,AES-256,11.76,Normal
Node_12,Node_7,1113,UDP,AES-128,0.11,Normal
Node_5,Node_14,336,UDP,AES-192,10.23,Normal
Node_2,Node_10,202,TCP,AES-128,19.49,Normal
Node_20,Node_2,1400,UDP,AES-192,5.26,Normal
Node_1,Node_10,636,TCP,AES-128,5.83,Blackhole_Attack
Node_19,Node_9,268,TCP,AES-128,13.82,Normal
Node_8,Node_19,1381,TCP,AES-128,2.29,Normal
Node_20,Node_10,266,TCP,AES-128,6.84,Normal
